Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sentiment
2015-08-31 04:00:00+00:00,45.0,49.33000183105469,43.599998474121094,49.20000076293945,757503,0.0,0.0,0.1779
2015-09-01 04:00:00+00:00,48.099998474121094,48.869998931884766,44.150001525878906,45.40999984741211,713418,0.0,0.0,-0.28595
2015-09-02 04:00:00+00:00,44.2599983215332,46.77000045776367,43.209999084472656,46.25,689301,0.0,0.0,0.0
2015-09-03 04:00:00+00:00,46.11000061035156,48.41999816894531,45.650001525878906,46.75,539450,0.0,0.0,
2015-09-04 04:00:00+00:00,46.68000030517578,47.22999954223633,45.61000061035156,46.04999923706055,385631,0.0,0.0,0.0
2015-09-08 04:00:00+00:00,45.81999969482422,46.40999984741211,44.13999938964844,45.939998626708984,508815,0.0,0.0,
2015-09-09 04:00:00+00:00,45.790000915527344,46.2599983215332,44.04999923706055,44.150001525878906,422735,0.0,0.0,
2015-09-10 04:00:00+00:00,44.15999984741211,46.040000915527344,43.36000061035156,45.91999816894531,498992,0.0,0.0,
2015-09-11 04:00:00+00:00,45.709999084472656,45.880001068115234,44.15999984741211,44.630001068115234,395838,0.0,0.0,
2015-09-14 04:00:00+00:00,44.779998779296875,44.970001220703125,43.59000015258789,44.0,326269,0.0,0.0,0.0
2015-09-15 04:00:00+00:00,44.11000061035156,45.25,43.91999816894531,44.59000015258789,335953,0.0,0.0,0.1366
2015-09-16 04:00:00+00:00,45.15999984741211,47.349998474121094,44.81999969482422,47.150001525878906,421981,0.0,0.0,-0.5719
2015-09-17 04:00:00+00:00,47.130001068115234,47.709999084472656,46.33000183105469,46.900001525878906,366390,0.0,0.0,0.0
2015-09-18 04:00:00+00:00,46.88999938964844,47.029998779296875,44.2400016784668,44.68000030517578,211301,0.0,0.0,
2015-09-21 04:00:00+00:00,44.970001220703125,46.7400016784668,44.689998626708984,46.68000030517578,104528,0.0,0.0,0.23815
2015-09-22 04:00:00+00:00,46.45000076293945,46.47999954223633,45.13999938964844,45.83000183105469,345875,0.0,0.0,0.19235
2015-09-23 04:00:00+00:00,46.540000915527344,47.150001525878906,44.40999984741211,44.47999954223633,411957,0.0,0.0,-0.2732
2015-09-24 04:00:00+00:00,44.619998931884766,45.18000030517578,43.709999084472656,44.90999984741211,371976,0.0,0.0,0.15295
2015-09-25 04:00:00+00:00,45.04999923706055,46.380001068115234,44.86000061035156,45.70000076293945,338622,0.0,0.0,0.1779
2015-09-28 04:00:00+00:00,45.380001068115234,45.5,44.29999923706055,44.43000030517578,273906,0.0,0.0,-0.28595
2015-09-29 04:00:00+00:00,44.5,45.70000076293945,44.29999923706055,45.22999954223633,265176,0.0,0.0,
2015-09-30 04:00:00+00:00,44.91999816894531,45.849998474121094,44.68000030517578,45.09000015258789,355853,0.0,0.0,0.0
2015-10-01 04:00:00+00:00,45.380001068115234,47.099998474121094,44.630001068115234,44.7400016784668,478979,0.0,0.0,0.0
2015-10-02 04:00:00+00:00,45.06999969482422,45.810001373291016,43.970001220703125,45.540000915527344,420740,0.0,0.0,0.0
2015-10-05 04:00:00+00:00,45.650001525878906,46.939998626708984,45.209999084472656,46.2599983215332,323061,0.0,0.0,-0.36755
2015-10-06 04:00:00+00:00,46.20000076293945,49.08000183105469,45.72999954223633,48.529998779296875,453101,0.0,0.0,-0.09956666666666665
2015-10-07 04:00:00+00:00,49.0,49.709999084472656,47.70000076293945,47.810001373291016,547488,0.0,0.0,0.15876666666666667
2015-10-08 04:00:00+00:00,48.11000061035156,50.06999969482422,47.7599983215332,49.43000030517578,509760,0.0,0.0,0.09646666666666666
2015-10-09 04:00:00+00:00,49.689998626708984,50.91999816894531,49.16999816894531,49.630001068115234,508680,0.0,0.0,0.15295
2015-10-12 04:00:00+00:00,49.5099983215332,50.130001068115234,47.040000915527344,47.099998474121094,408663,0.0,0.0,-0.142975
2015-10-13 04:00:00+00:00,47.459999084472656,48.43000030517578,46.439998626708984,46.65999984741211,465388,0.0,0.0,0.0
2015-10-14 04:00:00+00:00,46.689998626708984,46.959999084472656,45.939998626708984,46.63999938964844,348241,0.0,0.0,0.09106666666666667
2015-10-15 04:00:00+00:00,46.279998779296875,47.02000045776367,45.22999954223633,46.380001068115234,370940,0.0,0.0,-0.28595
2015-10-16 04:00:00+00:00,46.869998931884766,47.5,46.15999984741211,47.2599983215332,198127,0.0,0.0,0.15876666666666667
2015-10-19 04:00:00+00:00,47.27000045776367,47.4900016784668,45.849998474121094,45.88999938964844,125840,0.0,0.0,0.09646666666666666
2015-10-20 04:00:00+00:00,46.25,46.52000045776367,45.22999954223633,45.54999923706055,361314,0.0,0.0,0.15295
2015-10-21 04:00:00+00:00,45.880001068115234,46.08000183105469,44.86000061035156,45.20000076293945,384288,0.0,0.0,-0.19063333333333332
2015-10-22 04:00:00+00:00,45.27000045776367,46.099998474121094,44.900001525878906,45.380001068115234,322742,0.0,0.0,0.0
2015-10-23 04:00:00+00:00,45.439998626708984,45.75,44.20000076293945,44.599998474121094,406577,0.0,0.0,-0.15396666666666667
2015-10-26 04:00:00+00:00,44.7400016784668,44.939998626708984,43.63999938964844,43.97999954223633,302084,0.0,0.0,-0.28595
2015-10-27 04:00:00+00:00,43.779998779296875,43.90999984741211,42.58000183105469,43.20000076293945,370825,0.0,0.0,0.1722
2015-10-28 04:00:00+00:00,43.439998626708984,46.220001220703125,43.060001373291016,45.939998626708984,521518,0.0,0.0,0.05265
2015-10-29 04:00:00+00:00,46.060001373291016,46.790000915527344,45.15999984741211,46.060001373291016,436513,0.0,0.0,-0.19063333333333332
2015-10-30 04:00:00+00:00,45.7400016784668,47.029998779296875,45.47999954223633,46.59000015258789,363307,0.0,0.0,0.0
2015-11-02 05:00:00+00:00,46.43000030517578,46.72999954223633,45.560001373291016,46.13999938964844,305518,0.0,0.0,-0.36755
2015-11-03 05:00:00+00:00,46.11000061035156,48.36000061035156,45.959999084472656,47.900001525878906,434574,0.0,0.0,0.1366
2015-11-04 05:00:00+00:00,47.7400016784668,48.279998779296875,46.16999816894531,46.31999969482422,459307,0.0,0.0,-0.28595
2015-11-05 05:00:00+00:00,46.56999969482422,46.650001525878906,45.119998931884766,45.20000076293945,437646,0.0,0.0,0.15876666666666667
2015-11-06 05:00:00+00:00,45.40999984741211,45.63999938964844,44.11000061035156,44.290000915527344,448133,0.0,0.0,0.055749999999999994
2015-11-09 05:00:00+00:00,44.52000045776367,45.119998931884766,43.63999938964844,43.869998931884766,487992,0.0,0.0,0.15295
2015-11-10 05:00:00+00:00,44.099998474121094,44.7599983215332,43.56999969482422,44.209999084472656,445973,0.0,0.0,0.1779
2015-11-11 05:00:00+00:00,43.630001068115234,44.11000061035156,42.619998931884766,42.93000030517578,502371,0.0,0.0,-0.28595
2015-11-12 05:00:00+00:00,43.04999923706055,43.33000183105469,41.540000915527344,41.75,545351,0.0,0.0,0.0
2015-11-13 05:00:00+00:00,41.61000061035156,42.84000015258789,40.220001220703125,40.7400016784668,480893,0.0,0.0,-0.36755
2015-11-16 05:00:00+00:00,40.91999816894531,42.25,40.060001373291016,41.7400016784668,535179,0.0,0.0,0.1366
2015-11-17 05:00:00+00:00,41.959999084472656,42.029998779296875,40.58000183105469,40.66999816894531,363714,0.0,0.0,-0.10729999999999999
2015-11-18 05:00:00+00:00,41.11000061035156,41.54999923706055,39.90999984741211,40.75,251518,0.0,0.0,0.20366666666666666
2015-11-19 05:00:00+00:00,40.720001220703125,41.04999923706055,39.88999938964844,40.540000915527344,131356,0.0,0.0,-0.04765
2015-11-20 05:00:00+00:00,40.540000915527344,40.9900016784668,38.9900016784668,40.38999938964844,432642,0.0,0.0,0.15295
2015-11-23 05:00:00+00:00,41.4900016784668,42.75,40.40999984741211,41.75,516190,0.0,0.0,-0.19063333333333332
2015-11-24 05:00:00+00:00,42.040000915527344,43.459999084472656,41.86000061035156,42.869998931884766,430304,0.0,0.0,0.0
2015-11-25 05:00:00+00:00,42.689998626708984,43.25,41.720001220703125,43.040000915527344,383158,0.0,0.0,0.0
2015-11-27 05:00:00+00:00,43.25,43.29999923706055,41.66999816894531,41.709999084472656,316475,0.0,0.0,-0.28595
2015-11-30 05:00:00+00:00,41.77000045776367,42.61000061035156,41.5,41.650001525878906,369509,0.0,0.0,0.125
2015-12-01 05:00:00+00:00,41.72999954223633,42.22999954223633,41.16999816894531,41.849998474121094,415537,0.0,0.0,0.11315
2015-12-02 05:00:00+00:00,41.689998626708984,41.970001220703125,39.84000015258789,39.939998626708984,545289,0.0,0.0,0.09646666666666666
2015-12-03 05:00:00+00:00,40.150001525878906,41.779998779296875,40.06999969482422,41.08000183105469,496884,0.0,0.0,0.15295
2015-12-04 05:00:00+00:00,41.310001373291016,42.0,39.599998474121094,39.970001220703125,510758,0.0,0.0,-0.28595
2015-12-07 05:00:00+00:00,40.099998474121094,40.150001525878906,37.5,37.650001525878906,635413,0.0,0.0,0.0
2015-12-08 05:00:00+00:00,37.68000030517578,38.58000183105469,36.63999938964844,37.5099983215332,767184,0.0,0.0,0.0
2015-12-09 05:00:00+00:00,37.86000061035156,38.9900016784668,36.869998931884766,37.15999984741211,646166,0.0,0.0,0.2732
2015-12-10 05:00:00+00:00,37.27000045776367,37.540000915527344,36.380001068115234,36.7599983215332,513940,0.0,0.0,-0.28595
2015-12-11 05:00:00+00:00,36.630001068115234,36.84000015258789,35.15999984741211,35.619998931884766,505406,0.0,0.0,0.23815
2015-12-14 05:00:00+00:00,35.400001525878906,36.70000076293945,34.529998779296875,36.310001373291016,550476,0.0,0.0,0.19235
2015-12-15 05:00:00+00:00,36.31999969482422,37.880001068115234,36.029998779296875,37.349998474121094,474159,0.0,0.0,0.05265
2015-12-16 05:00:00+00:00,36.790000915527344,37.349998474121094,35.290000915527344,35.52000045776367,402967,0.0,0.0,-0.28595
2015-12-17 05:00:00+00:00,35.79999923706055,35.84000015258789,34.630001068115234,34.95000076293945,196227,0.0,0.0,0.0
2015-12-18 05:00:00+00:00,34.869998931884766,35.56999969482422,34.290000915527344,34.72999954223633,116038,0.0,0.0,0.0
2015-12-21 05:00:00+00:00,34.58000183105469,34.86000061035156,33.97999954223633,34.7400016784668,298080,0.0,0.0,-0.36755
2015-12-22 05:00:00+00:00,35.79999923706055,36.540000915527344,35.65999984741211,36.13999938964844,302263,0.0,0.0,0.1366
2015-12-23 05:00:00+00:00,36.470001220703125,37.95000076293945,36.279998779296875,37.5,374658,0.0,0.0,-0.5719
2015-12-24 05:00:00+00:00,37.86000061035156,38.279998779296875,37.380001068115234,38.099998474121094,205873,0.0,0.0,
2015-12-28 05:00:00+00:00,38.0,38.09000015258789,36.599998474121094,36.810001373291016,220644,0.0,0.0,0.11315
2015-12-29 05:00:00+00:00,36.70000076293945,37.939998626708984,36.65999984741211,37.869998931884766,241945,0.0,0.0,0.09646666666666666
2015-12-30 05:00:00+00:00,37.36000061035156,37.400001525878906,36.400001525878906,36.599998474121094,267912,0.0,0.0,0.128
2015-12-31 05:00:00+00:00,36.810001373291016,37.790000915527344,36.220001220703125,37.040000915527344,283623,0.0,0.0,
2016-01-04 05:00:00+00:00,37.599998474121094,38.38999938964844,36.33000183105469,36.7599983215332,431985,0.0,0.0,0.0
2016-01-05 05:00:00+00:00,36.900001525878906,37.099998474121094,35.7400016784668,35.970001220703125,410131,0.0,0.0,0.0
2016-01-06 05:00:00+00:00,36.18000030517578,36.38999938964844,33.77000045776367,33.970001220703125,563811,0.0,0.0,0.0
2016-01-07 05:00:00+00:00,34.09000015258789,34.2599983215332,32.099998474121094,33.27000045776367,617409,0.0,0.0,0.1366
2016-01-08 05:00:00+00:00,33.29999923706055,34.34000015258789,32.63999938964844,33.15999984741211,596496,0.0,0.0,
2016-01-11 05:00:00+00:00,32.939998626708984,33.20000076293945,30.8799991607666,31.40999984741211,648640,0.0,0.0,0.23815
2016-01-12 05:00:00+00:00,31.110000610351562,32.209999084472656,29.93000030517578,30.440000534057617,627218,0.0,0.0,0.03716666666666666
2016-01-13 05:00:00+00:00,30.540000915527344,31.709999084472656,30.100000381469727,30.479999542236328,637903,0.0,0.0,0.15295
2016-01-14 05:00:00+00:00,30.600000381469727,31.770000457763672,30.280000686645508,31.200000762939453,537906,0.0,0.0,-0.19699999999999998
2016-01-15 05:00:00+00:00,31.18000030517578,31.18000030517578,29.1299991607666,29.420000076293945,329094,0.0,0.0,
2016-01-19 05:00:00+00:00,29.200000762939453,30.209999084472656,28.209999084472656,28.459999084472656,188026,0.0,0.0,0.0
2016-01-20 05:00:00+00:00,28.329999923706055,28.579999923706055,26.190000534057617,26.549999237060547,690039,0.0,0.0,-0.07467499999999999
2016-01-21 05:00:00+00:00,28.350000381469727,30.25,27.8700008392334,29.530000686645508,694040,0.0,0.0,0.15876666666666667
2016-01-22 05:00:00+00:00,29.84000015258789,32.349998474121094,29.530000686645508,32.189998626708984,636573,0.0,0.0,0.3847
2016-01-25 05:00:00+00:00,32.04999923706055,32.7400016784668,29.68000030517578,30.34000015258789,606892,0.0,0.0,0.16126666666666667
2016-01-26 05:00:00+00:00,29.809999465942383,32.40999984741211,29.25,31.450000762939453,642432,0.0,0.0,-0.19063333333333332
2016-01-27 05:00:00+00:00,30.549999237060547,32.84000015258789,30.139999389648438,32.29999923706055,738551,0.0,0.0,0.0
2016-01-28 05:00:00+00:00,32.189998626708984,34.81999969482422,31.739999771118164,33.220001220703125,833378,0.0,0.0,0.0
2016-01-29 05:00:00+00:00,33.70000076293945,34.400001525878906,32.650001525878906,33.619998931884766,618110,0.0,0.0,-0.07467499999999999
2016-02-01 05:00:00+00:00,33.83000183105469,34.18000030517578,31.290000915527344,31.6200008392334,595612,0.0,0.0,0.23815
2016-02-02 05:00:00+00:00,31.3700008392334,31.530000686645508,29.56999969482422,29.8799991607666,602564,0.0,0.0,0.19235
2016-02-03 05:00:00+00:00,29.75,32.75,29.399999618530273,32.279998779296875,811699,0.0,0.0,-0.04765
2016-02-04 05:00:00+00:00,32.709999084472656,33.599998474121094,31.530000686645508,31.719999313354492,696721,0.0,0.0,0.15295
2016-02-05 05:00:00+00:00,31.639999389648438,32.45000076293945,30.6299991607666,30.889999389648438,616531,0.0,0.0,-0.5719
2016-02-08 05:00:00+00:00,30.969999313354492,31.3799991607666,29.56999969482422,29.690000534057617,603646,0.0,0.0,0.0
2016-02-09 05:00:00+00:00,30.170000076293945,30.610000610351562,27.739999771118164,27.940000534057617,738219,0.0,0.0,0.0
2016-02-10 05:00:00+00:00,28.360000610351562,29.219999313354492,27.239999771118164,27.450000762939453,781280,0.0,0.0,0.0
2016-02-11 05:00:00+00:00,27.34000015258789,27.479999542236328,26.049999237060547,26.209999084472656,795965,0.0,0.0,-0.07467499999999999
2016-02-12 05:00:00+00:00,27.299999237060547,29.65999984741211,26.950000762939453,29.440000534057617,675157,0.0,0.0,0.125
2016-02-16 05:00:00+00:00,29.079999923706055,31.530000686645508,28.700000762939453,29.040000915527344,651956,0.0,0.0,0.0
2016-02-17 05:00:00+00:00,29.139999389648438,31.489999771118164,28.729999542236328,30.65999984741211,578639,0.0,0.0,0.002340000000000003
2016-02-18 05:00:00+00:00,31.350000381469727,31.979999542236328,30.270000457763672,30.770000457763672,225497,0.0,0.0,0.0
2016-02-19 05:00:00+00:00,30.600000381469727,30.729999542236328,29.049999237060547,29.639999389648438,103202,0.0,0.0,0.002340000000000003
2016-02-22 05:00:00+00:00,29.719999313354492,32.04999923706055,29.479999542236328,31.479999542236328,521016,0.0,0.0,0.0
2016-02-23 05:00:00+00:00,33.34000015258789,33.529998779296875,31.219999313354492,31.8700008392334,539379,0.0,0.0,0.1366
2016-02-24 05:00:00+00:00,31.280000686645508,32.400001525878906,30.559999465942383,32.150001525878906,652245,0.0,0.0,-0.28595
2016-02-25 05:00:00+00:00,32.189998626708984,33.4900016784668,31.06999969482422,33.06999969482422,611874,0.0,0.0,0.15876666666666667
2016-02-26 05:00:00+00:00,33.040000915527344,34.689998626708984,32.63999938964844,32.779998779296875,646294,0.0,0.0,
2016-02-29 05:00:00+00:00,32.720001220703125,33.97999954223633,32.31999969482422,33.75,512468,0.0,0.0,0.0
2016-03-01 05:00:00+00:00,33.900001525878906,34.7599983215332,33.369998931884766,34.400001525878906,566226,0.0,0.0,0.09646666666666666
2016-03-02 05:00:00+00:00,33.88999938964844,35.16999816894531,33.54999923706055,34.65999984741211,597834,0.0,0.0,0.15295
2016-03-03 05:00:00+00:00,34.72999954223633,35.31999969482422,34.189998626708984,34.56999969482422,512962,0.0,0.0,-0.28595
2016-03-04 05:00:00+00:00,34.65999984741211,36.34000015258789,34.400001525878906,35.91999816894531,578290,0.0,0.0,
2016-03-07 05:00:00+00:00,36.20000076293945,38.11000061035156,36.09000015258789,37.900001525878906,709870,0.0,0.0,0.0
2016-03-08 05:00:00+00:00,37.939998626708984,38.38999938964844,36.119998931884766,36.5,706933,0.0,0.0,0.0
2016-03-09 05:00:00+00:00,36.36000061035156,38.5099983215332,36.2400016784668,38.290000915527344,740632,0.0,0.0,0.0
2016-03-10 05:00:00+00:00,38.16999816894531,38.47999954223633,37.209999084472656,37.84000015258789,701435,0.0,0.0,0.1366
2016-03-11 05:00:00+00:00,37.9900016784668,39.02000045776367,37.91999816894531,38.5,564791,0.0,0.0,-0.28595
2016-03-14 04:00:00+00:00,38.16999816894531,38.77000045776367,36.68000030517578,37.18000030517578,489938,0.0,0.0,0.23815
2016-03-15 04:00:00+00:00,37.369998931884766,37.400001525878906,35.959999084472656,36.34000015258789,446100,0.0,0.0,0.0
2016-03-16 04:00:00+00:00,36.7400016784668,38.630001068115234,36.61000061035156,38.459999084472656,494174,0.0,0.0,0.09646666666666666
2016-03-17 04:00:00+00:00,38.59000015258789,40.36000061035156,38.470001220703125,40.20000076293945,298013,0.0,0.0,-0.08866666666666666
2016-03-18 04:00:00+00:00,40.25,41.20000076293945,39.150001525878906,39.439998626708984,130151,0.0,0.0,
2016-03-21 04:00:00+00:00,39.060001373291016,40.29999923706055,38.61000061035156,39.90999984741211,479337,0.0,0.0,0.0
2016-03-22 04:00:00+00:00,41.59000015258789,41.900001525878906,40.77000045776367,41.45000076293945,463693,0.0,0.0,0.0
2016-03-23 04:00:00+00:00,41.189998626708984,41.34000015258789,39.66999816894531,39.790000915527344,492003,0.0,0.0,0.0
2016-03-24 04:00:00+00:00,39.72999954223633,39.77000045776367,38.33000183105469,39.459999084472656,495168,0.0,0.0,0.1366
2016-03-28 04:00:00+00:00,39.54999923706055,40.13999938964844,38.86000061035156,39.38999938964844,299775,0.0,0.0,0.0
2016-03-29 04:00:00+00:00,39.31999969482422,39.47999954223633,37.90999984741211,38.279998779296875,488032,0.0,0.0,0.23815
